leagueId,tier,number
5a2105ec-af36-4180-8e04-8185111e0ce9,BRONZE,48
5a29fb2e-bc00-4e66-afb2-a8dfd56a8a93,BRONZE,72
5a3d3d43-936b-489f-b81a-0cfbf640bff0,GOLD,167
5a455c30-0121-4300-a218-b18a77aa8b9b,GOLD,122
5a46b83e-2ee3-44a5-a188-8fa8d2293ccc,BRONZE,62
5a6b6c76-4eeb-4c14-9cdc-d5585d18b22e,BRONZE,43
5a78765d-a0de-4b03-853f-3cab87406a8d,GOLD,204
5a92602f-77ca-43b7-add0-16b0a5cbb8f1,GOLD,116
5abcf447-13b6-46a0-89e4-c35b0be91f74,IRON,28
5aececbc-7dc4-4d38-ad41-12c0d03143f3,SILVER,111
5aeffca8-c54c-4290-ac7f-544dcfc95c23,PLATINUM,99
5b0eb954-94c5-47a8-8d18-e5c5c56422f4,GOLD,116
5b3d02b9-57b4-49c0-b07b-c25b7291557c,SILVER,73
5b52a1c1-2f66-4063-963c-f015b67e4014,BRONZE,69
5b8623d5-a303-4e04-af2b-39157332e032,PLATINUM,192
5ba27918-5f7c-41be-95c1-264150ba4525,BRONZE,65
5c1489c1-77e9-42a3-be41-a88cbe8cba2f,BRONZE,128
5c516f1f-df06-4dd2-b81e-ed90b8624d8b,GOLD,177
5c6e1681-c553-4c14-a1d9-505f79525e2c,GOLD,97
5c7dee8e-a05b-4f67-8bed-fc5662445e5d,BRONZE,54
5cae8c19-718c-4f73-ad93-208ff5185b57,IRON,52
5cc2449a-9771-4316-8240-1f412cf7bc37,GOLD,126
5cc50aa0-2bc5-4e08-96c7-c314b2bdc6a8,BRONZE,58
5ce10862-5e8f-401a-ad43-cc8c9efce8e4,BRONZE,136
5cfbbe02-e9e6-4773-8528-817fccbb5b47,BRONZE,132
5d06a008-7e6f-4618-849d-476c768963ad,SILVER,89
5d2d75a3-9917-435f-b928-ac3b4f2aed74,SILVER,185
5d61e5a8-2b17-4f75-a44f-5fcdf5d85346,SILVER,184
5d715a32-6fd6-4109-909f-72d530240d2d,SILVER,157
5d775d0c-3e55-4476-9807-d1342161296b,BRONZE,108
5da0fb32-aed0-4c99-b472-08f4eee2c527,BRONZE,68
5dc49aaa-d367-428f-88e8-f6e0026edb74,BRONZE,50
5de7fe60-be75-4b7d-bc40-a9e841a835cd,BRONZE,49
5deed89d-77f2-4ca2-ad8c-0ebd4985abb3,GOLD,195
5e066a43-1892-452b-9612-f527b6aa5830,BRONZE,69
5e0871d1-f839-450b-b5a4-f1e5926124ba,BRONZE,29
5e1a9110-7458-4139-9572-a7eee269b699,SILVER,83
5e1beea2-3737-428e-bd64-e32ae06e4f01,SILVER,74
5e2ed9f9-cddc-449f-b307-b162dd8bb61e,IRON,41
5e3ca80d-db7f-498f-a453-7bdbceca78bd,BRONZE,56
5e46754c-451f-42b9-af7d-c03b697f0b71,GOLD,98
5e5f49c7-39a1-4630-874e-7d66e0414929,SILVER,79
5e80a478-c9cd-43ca-800b-8662f62fb394,GOLD,180
5ea425ce-db0b-46ae-b592-9ec14e5dd2d9,GOLD,120
5eb79026-9365-439c-a762-1e4415f8f68a,IRON,35
5ec95f95-9b22-4b99-9434-bb396f7b2567,SILVER,180
5ed030ef-7c21-4477-a5c7-bb4f0c163b59,BRONZE,134
5f2c8661-94bc-4e41-8ac7-512100b84dd6,SILVER,92
5f4f7bf7-1a65-4834-a244-4b5c21bc8674,GOLD,180
5f55b755-ef89-4a31-8901-e9418825e5a5,BRONZE,54
5fa0fcc5-cea2-448d-99ce-1a1f895db321,SILVER,109
5fc3675e-c978-46f5-ab42-97067ebddfc3,IRON,25
5fc3cdae-2b49-467c-9c13-712fb7ccc317,BRONZE,98
5fe79d42-e839-4411-ada3-7b88ba3d1277,GOLD,186
601e3949-dbf6-4055-ad10-a41ab063b02e,GOLD,95
602ae17a-ea5d-4e41-bae0-dcbfa0e7392b,IRON,40
603b93ba-fc58-45a9-aee4-b6188479d32c,SILVER,186
60687662-5454-4326-a1c5-e1a549d60153,BRONZE,59
608ce0a6-85bd-4034-8492-dd96e512106f,SILVER,162
609c9823-7128-48b9-9dbf-d9ab45b3b6bb,BRONZE,65
60e853b5-09f5-4579-90f6-f330ff6a6e17,BRONZE,58
60e96a55-f985-4fe9-9414-91d7007345ee,BRONZE,124
61011a69-d7a3-4f6f-840a-dc0725bcfd01,BRONZE,60
614d29cb-46a0-4174-b841-1787815d0067,IRON,20
6173a89a-4825-43ec-b4a7-840e87b2affb,GOLD,96
61a4b571-eddb-4593-b1cc-ad2a8353d9c8,SILVER,77
61b90831-d2b4-4781-81eb-fd0cf1edf31d,BRONZE,66
62032512-3cf9-419a-8629-773abe9e8ddc,GOLD,196
620d8832-7d33-4bc5-8cfc-a37f440ed852,SILVER,162
621bc34e-cba3-4521-8cf5-a993170f2c81,BRONZE,136
6241db28-4b86-4106-87b2-f200fddb5cef,SILVER,96
626050ff-e2dc-467f-9b66-51e94dd4c7ce,GOLD,189
6267abce-812c-4b1a-9679-2d6c4001ba43,SILVER,155
62893899-d4ca-4f00-b463-65afadd8ad28,SILVER,108
629f33aa-0cb2-4bf2-9ecf-88bb5fe97c2f,GOLD,188
62ba7a9b-5d24-46fc-af4c-c624bea650fd,SILVER,172
62ce0627-19ef-4848-a160-ada341676f40,BRONZE,63
62de3695-5de1-4296-a7ee-3ddbd993db44,SILVER,124
62eea402-4cd4-4174-a023-99d40e7ada5f,GOLD,191
63b4902b-1cb1-4b4f-aa73-b38c62ff8cc8,BRONZE,63
63e124d5-20b8-40ea-a35d-7f964406822a,SILVER,71
63e53e6e-05ff-4113-bacd-bd27c9392233,SILVER,87
63e5d12d-7f4e-4bde-b500-391924f3a3fa,GOLD,177
6429304a-9ea5-42f8-b716-e92c7cfa8633,BRONZE,63
647354e6-8bfd-4139-a350-0843f45e78dc,GOLD,206
648c47a2-8253-4073-b158-90a25730837e,GOLD,118
64c45469-a83e-4eca-ae68-5f51afb5ecf2,DIAMOND,165
64f43a7e-ddb6-48f1-b5b2-529f4c3ff9fb,GOLD,114
6511c460-a195-445f-a380-46197abc7068,GOLD,110
655fac4f-3810-4346-9015-329187fed8fc,BRONZE,110
6564402f-2f7d-4aa3-9891-0435ebfd48ab,SILVER,187
65c448c0-2706-4e44-9a63-009f17887d61,GOLD,113
65c70c56-906f-4eb0-beb2-74665cd25bf0,GOLD,127
65e0a7d3-bc52-4056-890c-340f25dbce92,BRONZE,73
65fa4140-727f-4ae1-8b33-3a75e989649a,GOLD,192
66003b1f-3530-4cfc-91be-ae0248e43f84,PLATINUM,199
66507a08-4fde-4f7a-b284-7510de2b2ad6,IRON,20
667f0ffc-e6eb-44f5-a947-a888a384a87c,BRONZE,101
668b7277-9406-442b-b4ef-25ab34ef8759,BRONZE,134
66c2e91c-ea5a-4f14-bef4-f321f40d1fe2,IRON,33
66f0c8d2-7be9-447f-bf59-d3af964b3f9c,SILVER,92
66fd6f78-9b0c-4e94-b50d-cc9260b7b2c5,BRONZE,63
67074190-2cd9-46ed-9650-96cd067c8703,BRONZE,95
670f2d9d-9bc2-48fb-a930-80d320f87da5,BRONZE,39
6728a5d9-0012-49a4-a677-7cd83fdf68f5,GOLD,171
6774c09f-385e-4edb-aa99-bff43a358aff,GOLD,110
679d4a25-637f-422f-a65d-7bb79aa3af78,SILVER,154
67da6dcc-d96b-4605-91b9-73688c2b7733,GOLD,180
6809c618-467e-4408-8138-9f2df801d054,BRONZE,75
680d526b-e6d5-43fc-8ce3-fcf1d225825e,GOLD,126
68252e11-111a-468b-9e90-3c5c6a2db5a8,SILVER,185
6827b2c9-0078-47c4-8078-94f7851bc55f,SILVER,193
684510f2-0d54-479e-bcae-b99d389c0b54,SILVER,81
68480656-75a2-4861-8db8-f7f70cdb26f9,SILVER,141
6877770b-7fee-4645-9169-0345e2a7768c,GOLD,190
68812a65-b992-4556-8db4-58bcbaf56835,PLATINUM,240
6887b4b9-d04e-4e1e-b511-a2c0da34156c,BRONZE,151
694a3034-a385-42a7-82dc-85f8276314e8,SILVER,190
695f71a8-78d7-4591-b625-104e0e5ba378,DIAMOND,249
69b63297-6006-4f0b-b24b-2ee902927e24,GOLD,124
69d2e503-f6fe-4066-bcf5-550d84368c83,BRONZE,86
69d4d027-33c3-48d8-b50f-94ceb122d1fc,BRONZE,51
6a0b923b-46b4-424e-b293-598b9eb0fca9,GOLD,195
6a6bbc09-e966-44b8-9a1e-dc7c09f928f3,SILVER,82
6abf5d57-1f3b-41ab-a75a-6c3e6ea94cfd,GOLD,241
6ad259eb-f5e6-4e19-99f0-b2b7ae27a234,GOLD,174
6adbc5b6-3c73-48f4-b8b4-71f7969a0a67,BRONZE,77
6adc577e-dd5c-461a-8b7c-c77a1ba8e4ac,GOLD,194
6b00e776-7b1c-407b-ba1f-6c39d12862e8,PLATINUM,117
6b2069b9-a729-4913-93ec-c3852815f288,SILVER,173
6b251766-9604-4ac8-8ddf-f681ea4aad05,GOLD,104
6b3ffe25-db31-46e6-99a2-51fccfcdb729,SILVER,110
6b81d29f-2c68-4681-9140-4c726dfa1bb3,GOLD,185
6b89b2a8-160d-4b5a-8aac-7b391c63ad4a,BRONZE,52
6bfea554-550e-4624-9aad-e66bd506e788,SILVER,93
6c0393c0-dfe7-4ee1-89f7-daf7cda467df,GOLD,199
6c1c50c7-1bd5-429a-8e31-504a9e624b88,GOLD,198
6c1c86c3-e0ed-4eab-885d-14a7310a1378,SILVER,162
6c1ce8f4-1f6f-46a6-b8e7-c0bd535dd4e9,GOLD,198
6c266d19-e326-4c03-81d6-e2a6160c2089,BRONZE,128
6c2cf0e0-a692-4a38-9e8c-0833b2b4574c,BRONZE,102
6c739403-0222-4da3-b955-0a0e5d444ec3,GOLD,181
6cac3d32-9972-411d-a750-72360d589920,GOLD,176
6cc32167-07db-4815-9477-f643e37e14d9,BRONZE,47
6cd3552c-4a21-4c89-b3a5-9f3ace5d181a,SILVER,144
6cdbe8ff-d9b0-4827-a141-80536d67b934,IRON,22
6d159297-06ec-4e6b-8ef1-bb921bb589a0,BRONZE,140
6d256cec-e5b5-4cbe-b8a8-ac9661eef79d,BRONZE,132
6d2ffddd-4e41-414c-b905-a7f893f7052d,SILVER,175
6d72a40e-0369-4037-bda1-fa0d59c216b0,SILVER,99
6d8863de-1ad9-4abd-bd6c-80db04ad287a,SILVER,95
6d9e31f9-37c1-48f9-94ec-987080518268,SILVER,137
6d9fe12f-9248-4084-91e3-57ae618ae0b7,GOLD,99
6db6732c-381e-4914-97ba-935efa161cf0,GOLD,103
6dc6eda4-ae3e-4873-a863-daec4d133584,SILVER,187
6df14830-f446-49b3-b8ce-b36429133a9e,GOLD,194
6e41b2fe-37de-46cb-a4e3-6992cf91366f,BRONZE,79
6e44e3eb-033e-4aaf-9b92-15188fb85628,BRONZE,50
6e462e57-f13d-4fde-b043-6a255b77901a,BRONZE,31
6e47851c-2ebd-4e5c-8a3f-6dc01a8c3acf,BRONZE,32
6e5323bb-dcad-42eb-b6c3-a26b4c6516f1,IRON,32
6e5e4e1c-1250-44c0-b2ff-67ee6e56063f,BRONZE,109
6e740953-69cf-4f41-b4af-081a8c0f2ef6,BRONZE,130
6e8a7840-6466-409a-9aab-000f196081c2,BRONZE,76
6eb03a58-cd71-423c-a2fb-ca8dd8ef6836,BRONZE,50
6ebafa06-0e0e-4b06-b8cf-ba321e29e886,BRONZE,85
6ec674c9-3285-4f09-98ff-89323edff42b,IRON,16
6ee3a2c1-6f89-45af-9da8-a67497148745,BRONZE,73
6ee6ede4-8b7c-4262-bb42-c62d89559e73,SILVER,102
6f2bec7c-fc9b-4130-8211-5a8362e3c6a4,BRONZE,67
6f2c9da6-df28-4aff-9b5b-275e6d060637,GOLD,225
6f5b0101-7f52-4e1c-b70a-4ac70ff92f2e,BRONZE,23
6fbaca36-1511-4acc-80e8-cf7d76a017ba,SILVER,162
6fbc1305-5d57-47fa-bef3-b2cb84759070,BRONZE,71
7002413b-361e-4365-8127-297b0d03a332,SILVER,113
7013445e-93fb-4dcf-a30a-4503f4cbda7a,SILVER,159
70441341-fbce-4422-82b5-85c3d8c5e44b,GOLD,178
704bee8c-f5fd-4d3e-a619-df27404203f6,BRONZE,72
704e4e61-ec8b-44e8-9248-c12e22c82e68,BRONZE,71
7059c038-21ed-4b68-9205-1e66a20855fb,BRONZE,41
707bddcb-53c5-467b-ad77-ae182da6d9c9,GOLD,215
70b16a43-8131-4e57-9d58-f516de162bd7,IRON,27
70b775a2-8cc0-4ac8-9981-15787126b674,BRONZE,45
70e06af5-6b00-49c4-adda-f7b186052b24,BRONZE,130
70f0ac41-a935-409c-989a-6a1110898145,SILVER,74
71019946-4037-4af9-b441-1b3d923bc654,SILVER,151
712154d2-e2b1-4d9f-b5a4-4200c286dff8,SILVER,179
712bbf9b-e56a-4728-b990-26de3742fd2f,GOLD,103
713c8338-1d7d-4b0c-9c02-c4af298b5d19,BRONZE,42
7154fc45-31bf-4d8d-97ca-ebc17fb2ec35,GOLD,177
71644e2f-1007-44c2-83cd-03c03efa65f9,SILVER,175
716fc982-e9a6-4eff-bee6-c7a559d49272,SILVER,94
7170d3dc-7ddb-40f3-996c-918ac8f84f20,GOLD,144
7173d195-9ac7-42b9-8adf-33cdd37938d8,BRONZE,127
717d8c21-714d-4966-bed8-2a08283c9768,GOLD,200
719947b4-1c36-46f3-8022-1ddab0fbba21,BRONZE,35
71a965ac-bf48-4f80-b001-19c30706caaa,GOLD,205
720d9ad4-5740-4dac-ba25-56b656416406,BRONZE,130
720e9e71-7289-45f9-99f9-1ec67a4ce05e,BRONZE,41
7219a8c7-0b25-49fd-9488-1b0a1bfb285b,BRONZE,67
7240c2f5-b845-4370-9663-56e754a0bf79,SILVER,91
72a0f41d-0b41-40e7-b280-3ba05191ff68,SILVER,159
72a4ae3e-97e4-462a-8c32-ac776ad7009c,PLATINUM,245
72a85fcd-f683-4fcd-ba5a-830a3722c200,BRONZE,64
72bd894f-bb02-4603-9767-f10cce36fa4f,SILVER,104
72ce17c8-662d-43f4-a5f6-1d945921b996,SILVER,158
72fc49ae-ff8c-41dd-85a5-52127788a287,GOLD,177
7300a631-edbd-4711-a865-dc03630d9049,GOLD,178
73610bb5-4432-466b-9a85-4871fa88829e,BRONZE,40
73a6e731-c872-464d-841c-85d8239e9ff1,GOLD,183
73c0cc90-c156-48d1-bd00-686290336847,SILVER,155
73d36160-9158-4cc1-9f72-7e66f6948787,GOLD,94
7405e7e9-e187-4832-b368-ea7b49ce32f0,SILVER,183
741cd7f7-2792-4d5f-89f0-7d88e8af396d,BRONZE,59
7427e48f-0e1e-415d-a36f-3698240414f4,IRON,14
743a3fb1-24f2-4b6f-aab7-6ba143f14641,SILVER,162
745e6688-a7ec-4987-bdc2-e497db7a476a,BRONZE,96
7481291a-b354-4f9e-9301-00ccb5917fa4,BRONZE,157
7492e125-faf3-4571-856d-aee460d13c47,BRONZE,123
74bcfad9-ddf4-4dfc-b08b-5c01778b9ff5,SILVER,153
74e9f1ed-19e1-4369-ad15-012319a4b15c,BRONZE,141
75078277-b409-4264-a1bd-7bc2e8c30e24,SILVER,183
75424eb8-782f-4985-8167-808240755fcc,SILVER,184
75539096-d848-4c3e-954b-7c06ec92fa63,BRONZE,85
7597aee2-328f-4ffb-a674-3de740afb3c4,SILVER,110
75b267a7-6d91-44ad-ab5c-4344c36da95f,SILVER,97
75b29ae1-2aa5-4033-92f9-7e48e6c9516f,BRONZE,61
75bfe101-b0b1-45ea-8c65-b59215ecbe2c,SILVER,95
75c151f5-6e63-4468-bbdf-ce9cdf2647f7,BRONZE,41
75d12c88-8279-4c9a-bb0d-12ce732383f9,BRONZE,44
75db0b6c-f4ce-48e1-8c4f-8bc57526df41,BRONZE,58
7601bea2-6c04-45e7-bc29-903f63bdb0f2,GOLD,102
7603f7ac-6d39-44d0-aa25-21d447e8dea1,GOLD,94
76196167-a2de-41da-a720-cf402adeee81,GOLD,185
7640c75b-6304-4bc2-917f-0913e41c533d,BRONZE,74
764b0096-a61b-46b3-9d31-30de9315ea31,BRONZE,65
76510183-c3f6-45c5-8aeb-dfdfaad6e527,SILVER,67
7655ce1f-c33d-4f4f-bfeb-20b3793fcc0c,SILVER,188
76664ba1-a15f-4d7e-9923-b61f6dc26e77,IRON,64
768f316c-1fe9-4364-bb28-beaee3e2fcaa,GOLD,197
769f04cb-8904-4a3d-a360-da1db3d9f1a2,IRON,15
76c8a1bc-f4e0-4839-a378-d0e6919435fd,BRONZE,54
76d5c793-d4b6-4ce1-b6a7-95b9a7b6982b,SILVER,157
76e036a2-bd3a-417e-836f-12804f5a897d,GOLD,202
76ecc145-4a9e-4e79-8e47-88266c05e8c6,PLATINUM,197
76f53772-5b55-408e-8e68-5cc3cfe1b17d,SILVER,81
7707136d-621a-4d44-b835-330b424c2488,GOLD,164
7709a6bd-6748-4e40-8585-dd9ef56cc02d,BRONZE,151
77231324-32a4-4a89-b819-9e5ba9ef1f5a,BRONZE,135
77326c2c-5295-4d3e-ad30-a1ee9a4ce49e,GOLD,94
776741ce-87c1-4c07-be6d-79221f6d23c9,BRONZE,64
7771219c-2308-49df-9baf-e12ba14e3bb3,BRONZE,59
77813c89-e44b-43a6-bf39-700cff68af82,SILVER,80
77b4e0c5-5568-4c4d-be93-f50a6246d286,BRONZE,69
77eae280-cd7e-463a-a8c8-2e61cf691030,BRONZE,55
783147d9-8b84-468f-bca4-882fc38f698a,BRONZE,37
7837d4ec-b760-4be3-8024-5ea675ceebd4,BRONZE,58
7845b1f7-80ab-4bac-a74c-ba98291f3b40,BRONZE,72
78493fe9-e1a9-44e7-8f79-9474ed19d9e9,SILVER,87
785ab0c3-6c29-4655-91a5-c848ea039c25,BRONZE,56
78ad52e0-830f-4440-b7fc-21bce031cc66,SILVER,76
78b70acd-d49b-4cc2-b4da-b3ee10b43a37,IRON,28
78bc58e5-e408-447b-a1f0-39a87d95c222,SILVER,180
78cdef4c-f396-48db-833e-15c629dda6aa,SILVER,109
78f47c34-d054-4d57-a511-6b33ee475c35,SILVER,164
79130101-1987-4809-88fd-eceeae6b642d,BRONZE,127
7924e7af-d8a2-4deb-b7c7-a5f97f27fbbd,BRONZE,142
792dd05b-97cf-42a6-a518-041783e3a378,GOLD,185
79362e45-7616-4376-87bb-c0491cba3222,SILVER,73
7946dfce-221b-4681-89ab-4879108d6452,GOLD,209
797de721-1bf6-46e5-ae8e-63cebf32cf42,GOLD,194
798770cc-c82b-48d7-abf5-ddfdc7b5562d,SILVER,120
7991f689-c3ae-4973-821d-dc076e61485e,PLATINUM,107
79a47b10-c2be-420a-ab9f-5124002bd6e7,BRONZE,124
79d5754e-2b9d-4b3d-9d1d-c0d91caba35d,GOLD,186
79d666d1-a14c-4945-a0e1-fb57973ac592,BRONZE,60
79f1f29a-1727-4099-b7f9-3bd6da8d0089,SILVER,155
7a0c29ff-ce2a-40a0-8f4b-e741eed02f92,GOLD,150
7a3cab57-f456-4d4f-8705-7156ec47d6a1,SILVER,153
7a4c34ca-2da0-4e39-8b78-dcde8227ddf0,BRONZE,73
7a6f3939-fc1b-4168-8d25-8bc314232e80,IRON,31
7a921d95-7237-411a-9483-24db6b982aee,BRONZE,71
7a9e682b-14e0-4a2c-8dc4-be156150015b,BRONZE,72
7ab41867-6fd3-4e17-845f-e3d0706dc47a,IRON,44
7ac7fd24-3866-4559-ba86-96c548dfae23,IRON,50
7af063de-0298-4e1c-9f4c-7b8582177245,BRONZE,64
7b1703a6-dd88-4f09-a8e1-dd8356fd3a95,GOLD,197
7b46ccc4-fae4-4005-b143-961e665fffdc,SILVER,161
7b4a2a42-c691-4c72-a974-45b2c58ee36f,GOLD,102
7b80cdbe-c86b-43fa-86eb-5a3c781b2c8e,GOLD,173
7b886106-c8c9-4f42-9b2f-5091058a4155,GOLD,195
7b99dda4-6ed0-47a9-bade-02f1af82af63,GOLD,210
7be00a7b-c8a0-43b4-a2dd-c03c2ba6ac21,GOLD,186
7be2e053-de97-4017-a5ae-38cc5a32b557,GOLD,195
7bf1cd21-182e-461e-8ff2-9cb7765ce817,GOLD,101
7bf59a89-2828-474f-9b15-4da58c9a6274,GOLD,196
7c3f160e-9827-4cfd-8b39-a0ba9297ade5,IRON,25
7c48d797-40d2-4ef2-83fd-e2c4dddd12d9,GOLD,148
7c54a03f-96be-473b-a0d4-5337d2cf5dbb,SILVER,121
7c72929d-5b5d-4a4e-b164-d7891fe22ac6,BRONZE,65
7c763a4e-a683-4534-b566-4a5ac33010ca,GOLD,104
7cb294f7-60c7-4456-90ed-d6020e7b5446,IRON,26
7ce7eabd-cf74-4527-b859-6d3ce08cadd5,SILVER,159
7d066e2a-8000-45c4-9486-cf2285c1705a,GOLD,94
7d0d8d15-9777-418a-9e07-ec5c04f0688a,GOLD,192
7d1c39d6-e63e-4f1b-bdf8-714369229d1a,PLATINUM,245
7d2bf3e5-805a-4892-8132-bcbc472a0c64,SILVER,182
7d3856c0-82cb-4c9b-88ed-d16e79041b5a,SILVER,139
7d39fdbb-a01f-437c-8295-4500c5c9810b,SILVER,83
7d664044-a9c4-4d72-aace-c5c58a44de60,SILVER,160
7d673fb7-08b6-4f72-b46e-cbac6ba93d4c,IRON,11
7d69b52d-de73-4858-a5a0-591ff463f756,IRON,25
7d7418af-3215-4d8f-abeb-8e1561227229,BRONZE,66
7dbaf3c8-f975-4635-bb27-7a4bff689ed1,IRON,28
7ddb346c-696e-4d1e-b226-2f2135ffc10e,BRONZE,68
7e1516b5-24a6-4eb0-b00f-219943fecabe,DIAMOND,196
7e482d10-b2c2-4463-9212-8c8dd5a70901,SILVER,73
7e4df581-8151-4084-b3d1-9b4742889a44,BRONZE,42
7e594f98-4dd4-4cae-9ec2-7c3164e125aa,SILVER,88
7e7228c7-1657-4fb3-9eeb-66dd6f47b518,IRON,22
7e9d7ad0-1170-4533-8f91-6a204216ed58,GOLD,220
7eae31e1-b9fb-4f26-963c-3868070f2adf,GOLD,193
7ec17b7a-8a58-416c-80ba-d5532890dcdf,BRONZE,52
7ec4cb98-7341-4dea-bb67-b790b965859c,GOLD,198
7ee34e85-3abe-43ee-93af-7b2722adbfad,IRON,16
7ee3fda6-4146-4f61-945b-4665e25754c9,GOLD,192
7f09f879-3f40-41c6-9d3f-4a802d662769,SILVER,154
7f0fd78f-d32e-4297-8b1e-32efc019084d,PLATINUM,121
7f7259d7-d197-4756-98e8-148cd3b4f715,SILVER,181
7f8fa7d3-001a-4708-8763-23ffd479fc90,PLATINUM,188
7f920974-b632-414e-9d3e-02168205f37b,SILVER,169
7fa0fc73-82b2-4411-9f5e-94e3f58c5ac7,SILVER,92
7fd2b202-df8b-44af-a921-08c7d567d54a,GOLD,178
7ffabce2-5f77-4d74-ac24-339b84f18820,IRON,22
7ffdf444-1b33-4583-a0d9-425166b374d8,SILVER,153
8002d1af-3b1b-43e1-8dd1-7a78d3227344,GOLD,199
801667da-1832-44ba-8c19-334e8c6de582,GOLD,196
8029ca26-06c8-4601-832b-4f4fda429332,GOLD,190
803b0afd-6138-49c2-afc9-0afaee0823cd,BRONZE,143
80508e10-488f-4ddf-8e12-f0571589cbe3,BRONZE,64
80975db2-8f4c-43e7-bee1-672bc78bbbf7,PLATINUM,198
80b453d8-49c1-4692-91ba-18e7e7ccba3c,GOLD,138
80d816bc-f991-4a16-9e04-596c1f863c90,GOLD,193
8174b263-7152-4f1f-aab9-7f53e4e56890,SILVER,67
81875bca-3ed4-4004-b903-1e725dfbbe53,IRON,51
818b1946-e96d-4820-96e4-e7220b66fb05,PLATINUM,244
818ef5e7-cbdc-45f9-bbc9-9530cb274f8e,BRONZE,70
81b0a774-837f-4fdd-8956-e718361119f1,BRONZE,60
81d80280-7e19-4e33-b541-210540de3f65,BRONZE,46
81ed6dc2-0c92-4847-9d96-eaca6fae46cb,SILVER,160
81ef20ad-27c8-49db-8fe2-4f98099627ce,SILVER,104
820c2212-3918-42d4-92fc-667f0d2e0893,GOLD,96
82129a36-4783-4725-aa43-72ff759503cf,SILVER,176
823e0aee-5248-4749-9e92-d7e0a3241d02,BRONZE,133
8243e728-a282-4202-aa8a-8915b6bb3e25,BRONZE,64
8291dcbc-1e5e-4980-89e1-35c76e4363b5,BRONZE,62
82a84bed-cc68-4943-bca0-8aa30a233235,BRONZE,66
82e719e9-dab8-4354-b4ba-68eb3cd8bae1,BRONZE,89
8300f610-1868-4dcf-8a8d-c0bf90c8cb9b,BRONZE,41
8306ff6c-6957-429b-a7ab-b782e69abcd1,GOLD,114
832f30a3-2003-468d-b857-9fc8b7fdbf40,BRONZE,111
834023d3-0a24-4116-9bb5-3d66911064f9,SILVER,183
8354b58c-bb09-4ee3-97c2-7fa07ff1fb22,SILVER,163
836e3928-8008-4d1f-b3c6-3be9ffd84ed3,IRON,25
83d2239d-0c4b-42d3-be48-d36e40dd5bd9,BRONZE,124
83ec3a6d-cc9e-4e63-9535-7c1a2fec8829,BRONZE,65
8400133e-ce5b-46c9-9c67-90c8570b21f0,GOLD,193
840bacac-85b5-43ff-b4c3-c53b86f5acef,BRONZE,51
842c9632-b982-4845-9f38-f40ac27a2bb3,PLATINUM,219
8430e982-036c-4b21-a2aa-c6f927aedc60,BRONZE,73
846e04a1-db8f-47cd-a006-0b8c7065b571,SILVER,136
84826be7-19dd-45c5-9557-98707e029ab8,BRONZE,59
849a04dc-1034-4517-b146-505e81d25f85,SILVER,146
849d0bd0-33d3-41e8-abe5-ff43e26c2b0f,GOLD,204
84a71f51-0fac-4c3d-be63-62369ecaf065,BRONZE,74
84adf906-0078-47cc-85a7-0cd42a388a0d,GOLD,123
84bbf805-5583-4c3f-87bb-796e19b6f259,PLATINUM,189
84bed430-d1a9-41af-8dec-064c3c20ac31,GOLD,101
84d04846-d1cf-4a74-a8ca-1eecbfc06d1c,GOLD,141
84f3a160-4738-42c7-b967-b704f4900c62,BRONZE,36
8506821c-b573-4f41-8877-6cab77e119b9,SILVER,83
85343017-d6bd-4b38-a4d2-c81fc7b69281,SILVER,179
857cc6f7-3933-4e1e-8851-5e74f390b8f7,BRONZE,36
857fad13-de54-4add-9977-ad970dbb3c13,SILVER,184
85938cc2-9a39-4ea6-b978-6826cfe61b31,GOLD,177
859760a4-46ca-4850-b21a-27f626f91d26,BRONZE,42
85a48a57-6425-4a2d-b53b-7850b03bd510,IRON,33
85ad5a6e-5b7f-4d86-ad9d-6c7ba233e409,BRONZE,38
85b46a51-fa18-40aa-b3d3-00cef9b2d503,IRON,40
85b9ac56-b2a8-439d-a6e8-8906799b75b5,BRONZE,129
8610b581-7760-4786-8ce4-15e61d6252e1,SILVER,107
86773408-47c3-4766-a753-95da94407476,GOLD,98
867ccb4b-446c-45ee-8453-722c0fd4fb64,SILVER,187
86ac9d09-2040-4a0e-80e4-f5d244c93bae,IRON,24
86b6d8d6-6d23-4b4c-8e41-ec9e6dc2d0c7,GOLD,200
86d1ea6d-fff4-4aa8-a0e1-02a27b8a6049,SILVER,168
8706e64c-5297-42da-9715-3fc758752be3,SILVER,79
873d7918-3f4f-41c3-bba7-2294e77dd777,SILVER,96
87528ae4-35a8-468a-9273-cbcb40ea455c,SILVER,93
875730b5-55d6-4d91-b443-27b43d34f4be,BRONZE,106
8761e84c-6418-4ad9-af89-fb20d4f7e6b3,SILVER,169
87787606-3d14-48d9-a1ef-d4c1813f7811,PLATINUM,105
877d99dd-52d8-4283-a26f-7a1ad9ef0cec,SILVER,166
877e1fb0-fe38-42e6-b10b-8871a63809e5,GOLD,184
8785bc18-3038-4dd6-bbb9-85b125211f7f,BRONZE,44
879e4ce2-8f54-4443-9f72-2ff5742e5da6,SILVER,114
87abb299-5bf9-4cff-b01a-ccc745f88a9e,GOLD,229
87cbbb40-74f6-430d-8890-36eec78a493a,GOLD,103
